id,season,year,name,full_name,status,category,prize,country
2731,2018-2019,2018,English Open,2018 English Open,Professional,Ranking,381000.0,England
2762,2018-2019,2018,Challenge Tour - Event 7,2018 Challenge Tour - Event 7,Amateur,Event,10000.0,England
3352,2018-2019,2018,Romania - National League - Event 6,2018 Romania - National League - Event 6,Amateur,National Ranking,0.0,Romania
2761,2018-2019,2018,Challenge Tour - Event 6,2018 Challenge Tour - Event 6,Amateur,Event,10000.0,Belgium
2692,2018-2019,2018,European Masters,2018 European Masters,Professional,Ranking,397000.0,Belgium
3360,,2018,World Under-16 Championship - Men,2018 World Under-16 Championship - Men,Amateur,World Event,0.0,Russia
3361,2018-2019,2018,World Under-16 Championship - Women,2018 World Under-16 Championship - Women,Amateur,World Event,0.0,Russia
2747,2018-2019,2018,Georgian Amateur Championship,2018 Georgian Amateur Championship,Amateur,National Championship,0.0,Georgia
2693,2018-2019,2018,China Championship,2018 China Championship,Professional,Ranking,746000.0,China
2848,2018-2019,2018,Brunei Amateur Championship,2018 Brunei Amateur Championship,Amateur,National Championship,0.0,Brunei
3351,2018-2019,2018,Romania - National League - Event 5,2018 Romania - National League - Event 5,Amateur,National Ranking,0.0,Romania
2735,2018-2019,2018,Ukrainian Amateur Championship,2018 Ukrainian Amateur Championship,Amateur,National Championship,0.0,Ukraine
2760,2018-2019,2018,Challenge Tour - Event 5,2018 Challenge Tour - Event 5,Amateur,Event,10000.0,England
3253,2018-2019,2018,Papua New Guinea Amateur Championship,2018 Papua New Guinea Amateur Championship,Amateur,National Championship,0.0,Papua New Guinea
2721,2018-2019,2018,Shanghai Masters,2018 Shanghai Masters,Professional,Invitational,720000.0,China
3350,2018-2019,2018,Romania - National League - Event 4,2018 Romania - National League - Event 4,Amateur,National Ranking,0.0,Romania
2722,2018-2019,2018,6-Reds World Championship,2018 6-Reds World Championship,Professional,6-reds,226362.0,Thailand
3010,2018-2019,2018,English Amateur Tour - Event 1,2018 English Amateur Tour - Event 1,Amateur,National Ranking,0.0,England
2759,2018-2019,2018,Challenge Tour - Event 4,2018 Challenge Tour - Event 4,Amateur,Event,10075.0,Germany
2691,2018-2019,2018,Paul Hunter Classic,2018 Paul Hunter Classic,Professional,Ranking,120000.0,Germany
2834,2018-2019,2018,German 6-red Championship,2018 German 6-red Championship,Amateur,6-reds,0.0,Germany
2697,2018-2019,2018,Australian Amateur Championship,2018 Australian Amateur Championship,Amateur,National Championship,0.0,Australia
3349,2018-2019,2018,Romania - National League - Event 3,2018 Romania - National League - Event 3,Amateur,National Ranking,0.0,Romania
2684,2018-2019,2018,World Open,2018 World Open,Professional,Ranking,735000.0,China
2689,2018-2019,2018,Challenge Tour - Event 3,2018 Challenge Tour - Event 3,Amateur,Event,9125.0,Latvia
3029,2018-2019,2018,Pink Ribbon,2018 Pink Ribbon,Pro-am,Event,0.0,England
3348,,2018,Romania - National League - Event 2,2018 Romania - National League - Event 2,Amateur,National Ranking,0.0,Romania
2683,2018-2019,2018,Riga Masters,2018 Riga Masters,Professional,Ranking,259000.0,Latvia
2737,2018-2019,2018,New Zealand Amateur Championship,2018 New Zealand Amateur Championship,Amateur,National Championship,0.0,New Zealand
2738,2018-2019,2018,Singapore Amateur Championship,2018 Singapore Amateur Championship,Amateur,National Championship,0.0,Singapore
2688,2018-2019,2018,Challenge Tour - Event 2,2018 Challenge Tour - Event 2,Amateur,Event,10000.0,England
2687,2018-2019,2018,World Under-21 Championship - Men,2018 World Under-21 Championship - Men,Amateur,World Event,0.0,China
2686,2018-2019,2018,World Under-21 Championship - Women,2018 World Under-21 Championship - Women,Amateur,World Event,0.0,China
2685,2018-2019,2018,World Under-18 Championship,2018 World Under-18 Championship,Amateur,World Event,0.0,China
2720,2017-2018,2018,Italian Amateur Championship,2018 Italian Amateur Championship,Amateur,National Championship,0.0,Italy
2682,2018-2019,2018,European Championships - Masters,2018 European Championships - Masters,Amateur,Continental Event,0.0,Romania
2681,2018-2019,2018,European Championships - Women,2018 European Championships - Women,Amateur,Continental Event,0.0,Romania
2785,2017-2018,2018,German Grand Prix - Event 5,2018 German Grand Prix - Event 5,Amateur,National Ranking,0.0,Germany
2680,,2018,European Snooker Shootout,2018 European Snooker Shootout,Amateur,Continental Event,0.0,Romania
2679,2018-2019,2018,European 6-Reds Championship,2018 European 6-Reds Championship,Amateur,6-reds,0.0,Romania
2698,2017-2018,2018,South African Amateur Championship,2018 South African Amateur Championship,Amateur,National Championship,0.0,South Africa
2678,2018-2019,2018,Challenge Tour - Event 1,2018 Challenge Tour - Event 1,Amateur,Event,10000.0,England
2724,2017-2018,2018,Dutch Amateur Championship,2018 Dutch Amateur Championship,Amateur,National Championship,0.0,Netherlands
2677,2018-2019,2018,Q School - Event 3,2018 Q School - Event 3,Professional,Tour Qualifier,0.0,England
2716,2017-2018,2018,United States Amateur Championship,2018 United States Amateur Championship,Amateur,National Championship,0.0,United States
2700,2017-2018,2018,Belgian Amateur Championship,2018 Belgian Amateur Championship,Amateur,National Championship,0.0,Belgium
2675,2018-2019,2018,Q School - Event 2,2018 Q School - Event 2,Professional,Tour Qualifier,0.0,England
2667,2018-2019,2018,Q School - Event 1,2018 Q School - Event 1,Professional,Tour Qualifier,0.0,England
2705,2017-2018,2018,Swiss Amateur Championship,2018 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
2699,2017-2018,2018,Belarus Amateur Championship,2018 Belarus Amateur Championship,Amateur,National Championship,0.0,Belarus
2719,2017-2018,2018,Portuguese Amateur Championship,2018 Portuguese Amateur Championship,Amateur,National Championship,0.0,Portugal
2715,2017-2018,2018,Norwegian Amateur Championship,2018 Norwegian Amateur Championship,Amateur,National Championship,0.0,Norway
2919,2017-2018,2018,Vienna Open,2018 Vienna Open,Pro-am,Event,0.0,Austria
2723,2017-2018,2018,Swedish Amateur Championship,2018 Swedish Amateur Championship,Amateur,National Championship,0.0,Sweden
2669,2017-2018,2018,African Championship - Masters,2018 African Championship - Masters,Amateur,Continental Event,0.0,Egypt
2670,2017-2018,2018,African Championship - Men,2018 African Championship - Men,Amateur,Continental Event,0.0,Egypt
2707,2017-2018,2018,Latvia Amateur Championship,2018 Latvia Amateur Championship,Amateur,National Championship,0.0,Latvia
2674,2017-2018,2018,Asian Championship,2018 Asian Championship,Amateur,Continental Event,0.0,Iran
2668,2017-2018,2018,African 6-red Championship,2018 African 6-red Championship,Amateur,Continental Event,0.0,Egypt
2784,2017-2018,2018,German Grand Prix - Event 4,2018 German Grand Prix - Event 4,Amateur,National Ranking,0.0,Germany
2717,2017-2018,2018,Canadian Championship,2018 Canadian Championship,Amateur,National Championship,0.0,Canada
2748,2017-2018,2018,Japanese Amateur Championship,2018 Japanese Amateur Championship,Amateur,National Championship,0.0,Japan
2676,2017-2018,2018,Scottish Amateur Championship,2018 Scottish Amateur Championship,Amateur,National Championship,0.0,Scotland
2729,2017-2018,2018,Irish Amateur Championship,2018 Irish Amateur Championship,Amateur,National Championship,0.0,Ireland
2718,2017-2018,2018,Slovakian Amateur Championship,2018 Slovakian Amateur Championship,Amateur,National Championship,0.0,Slovakia
2734,2017-2018,2018,Czech Amateur Championship,2018 Czech Amateur Championship,Amateur,National Championship,0.0,Czech Republic
2661,2017-2018,2018,World Championship,2018 World Championship,Professional,Ranking,1978000.0,England
2787,2017-2018,2018,German Grand Prix - Masters - Event 4,2018 German Grand Prix - Masters - Event 4,Amateur,National Ranking,0.0,Germany
2643,2017-2018,2018,English Amateur Championship,2018 English Amateur Championship,Amateur,National Championship,0.0,England
2813,2015-2016,2018,Channel Island Championship,2018 Channel Island Championship,Amateur,Event,0.0,Jersey
2626,2017-2018,2018,China Open,2018 China Open,Professional,Ranking,1035000.0,China
2695,2017-2018,2018,Danish Amateur Championship,2018 Danish Amateur Championship,Amateur,National Championship,0.0,Denmark
3009,2017-2018,2018,English Amateur Tour - Event 6,2018 English Amateur Tour - Event 6,Amateur,National Ranking,0.0,England
2704,2017-2018,2018,Albanian Amateur Championship,2018 Albanian Amateur Championship,Amateur,National Championship,0.0,Albania
2783,2017-2018,2018,German Grand Prix - Event 3,2018 German Grand Prix - Event 3,Amateur,National Ranking,0.0,Germany
2653,2017-2018,2018,Players Championship,2018 Players Championship,Professional,Ranking,380000.0,Wales
3315,2017-2018,2018,Asian Championship - Ladies,2018 Asian Championship - Ladies,Amateur,Continental Event,0.0,Myanmar
2655,2017-2018,2018,Asian Under-21 Championship,2018 Asian Under-21 Championship,Amateur,Continental Event,0.0,Myanmar
2656,2017-2018,2018,Asian Under-21 Championship - Women,2018 Asian Under-21 Championship - Women,Amateur,Continental Event,0.0,Myanmar
2654,2017-2018,2018,WSF Championships - Mixed,2018 WSF Championships - Mixed,Amateur,World Event,0.0,Malta
2671,2017-2018,2018,Oceania Championship,2018 Oceania Championship,Amateur,Continental Event,0.0,Australia
2649,2017-2018,2018,Romanian Masters,2018 Romanian Masters,Professional,Invitational,176800.0,Romania
2963,2017-2018,2018,Womens World Championship,2018 Womens World Championship,Amateur,World Event,0.0,Malta
2652,2017-2018,2018,WSF Championships - Seniors,2018 WSF Championships - Seniors,Amateur,World Event,0.0,Malta
2651,2017-2018,2018,WSF Championships - Women,2018 WSF Championships - Women,Amateur,World Event,0.0,Malta
2673,2017-2018,2018,Oceania Under-21 Championship,2018 Oceania Under-21 Championship,Amateur,Continental Event,0.0,Australia
2648,2017-2018,2018,Gibraltar Open,2018 Gibraltar Open,Professional,Ranking,153000.0,Gibraltar
2672,2017-2018,2018,Oceania Championship - Ladies,2018 Oceania Championship - Ladies,Amateur,Continental Event,0.0,Australia
2647,2017-2018,2018,Welsh Open,2018 Welsh Open,Professional,Ranking,366000.0,Wales
2786,2017-2018,2018,German Grand Prix - Masters - Event 3,2018 German Grand Prix - Masters - Event 3,Amateur,National Ranking,0.0,Germany
2646,2017-2018,2018,World Grand Prix,2018 World Grand Prix,Professional,Ranking,375000.0,England
2725,2017-2018,2018,Pakistan Amateur Championship,2018 Pakistan Amateur Championship,Amateur,National Championship,0.0,Pakistan
2645,2017-2018,2018,European Championships - Men,2018 European Championships - Men,Amateur,Continental Event,0.0,Bulgaria
2624,2017-2018,2018,Snooker Shootout,2018 Snooker Shootout,Professional,Ranking,145750.0,England
2644,2017-2018,2018,European Championships - Under 21,2018 European Championships - Under 21,Amateur,Continental Event,0.0,Bulgaria
3008,2017-2018,2018,English Amateur Tour - Event 5,2018 English Amateur Tour - Event 5,Amateur,National Ranking,0.0,England
2638,2017-2018,2018,European Championships - Under 18,2018 European Championships - Under 18,Amateur,Continental Event,0.0,Bulgaria
2620,2017-2018,2018,German Masters,2018 German Masters,Professional,Ranking,364500.0,Germany
3347,2017-2018,2018,Romania - National League - Event 1,2018 Romania - National League - Event 1,Amateur,National Ranking,0.0,Romania
2632,2017-2018,2018,Polish Amateur Championship,2018 Polish Amateur Championship,Amateur,National Championship,0.0,Poland
2726,2017-2018,2018,Indian Amateur Championship,2018 Indian Amateur Championship,Amateur,National Championship,0.0,India
2625,2017-2018,2018,Austrian Amateur Championship,2018 Austrian Amateur Championship,Amateur,National Championship,0.0,Austria
2782,2017-2018,2018,German Grand Prix - Event 2,2018 German Grand Prix - Event 2,Amateur,National Ranking,0.0,Germany
2791,2017-2018,2018,Nordic Snooker Championship,2018 Nordic Snooker Championship,Amateur,Continental Event,2000.0,Finland
2623,2017-2018,2018,Masters,2018 Masters,Professional,Invitational,600000.0,England
3007,2017-2018,2018,English Amateur Tour - Event 4,2018 English Amateur Tour - Event 4,Amateur,National Ranking,0.0,England
2650,2017-2018,2018,3 Kings Open,2018 3 Kings Open,Pro-am,Event,0.0,Austria
2622,2017-2018,2018,Championship League,2018 Championship League,Professional,League,185300.0,England
2706,2017-2018,2018,Finnish Amateur Championship,2018 Finnish Amateur Championship,Amateur,National Championship,0.0,Finland
2703,2017-2018,2018,French Amateur Championship,2018 French Amateur Championship,Amateur,National Championship,0.0,France
2713,2017-2018,2018,Guernsey Amateur Championship,2018 Guernsey Amateur Championship,Amateur,National Championship,0.0,Guernsey
2709,2017-2018,2018,Iceland Amateur Championship,2018 Iceland Amateur Championship,Amateur,National Championship,0.0,Iceland
2712,2017-2018,2018,Isle of Man Amateur Championship,2018 Isle of Man Amateur Championship,Amateur,National Championship,0.0,Isle of Man
2714,2017-2018,2018,Jersey Amateur Championship,2018 Jersey Amateur Championship,Amateur,National Championship,0.0,Jersey
2708,2017-2018,2018,Lithuanian Amateur Championship,2018 Lithuanian Amateur Championship,Amateur,National Championship,0.0,Lithuania
2711,2017-2018,2018,Malta Amateur Championship,2018 Malta Amateur Championship,Amateur,National Championship,0.0,Malta
2710,2017-2018,2018,Northern Ireland Amateur Championship,2018 Northern Ireland Amateur Championship,Amateur,National Championship,0.0,Northern Ireland
2701,,2018,Welsh Amateur Championship,2018 Welsh Amateur Championship,Amateur,National Championship,0.0,Wales
3220,,2019,Albanian Amateur Championship,2019 Albanian Amateur Championship,Amateur,National Championship,0.0,Albania
3363,2019-2020,2019,Scottish Open,2019 Scottish Open,Professional,Ranking,350000.0,Scotland
3215,2019-2020,2019,Estonian Amateur Championship,2019 Estonian Amateur Championship,Amateur,National Championship,0.0,Estonia
3217,2019-2020,2019,German Grand Prix - Event 2,2019 German Grand Prix - Event 2,Amateur,National Ranking,0.0,Germany
3334,2019-2020,2019,South East Asian Games,2019 South East Asian Games,Amateur,Continental Event,0.0,Philippines
3322,2019-2020,2019,Spanish Amateur Championship,2019 Spanish Amateur Championship,Amateur,National Championship,0.0,Spain
3214,2019-2020,2019,Swiss Amateur Championship,2019 Swiss Amateur Championship,Amateur,National Championship,0.0,Switzerland
3219,2019-2020,2019,Hungarian Amateur Championship,2019 Hungarian Amateur Championship,Amateur,National Championship,0.0,Hungary
3320,2019-2020,2019,UK Championship,2019 UK Championship,Professional,Ranking,994000.0,England
3210,2019-2020,2019,English Amateur Tour - Event 3,2019 English Amateur Tour - Event 3,Amateur,National Ranking,0.0,England
3327,2018-2019,2019,Romania - National League - Event 9,2019 Romania - National League - Event 9,Amateur,National Ranking,0.0,Romania
3302,2019-2020,2019,Challenge Tour - Event 6,2019 Challenge Tour - Event 6,Amateur,Event,10000.0,Hungary
3218,2019-2020,2019,German Grand Prix - Masters - Event 1,2019 German Grand Prix - Masters - Event 1,Amateur,National Ranking,0.0,Germany
3299,2019-2020,2019,Northern Ireland Open,2019 Northern Ireland Open,Professional,Ranking,400000.0,Northern Ireland
3213,2019-2020,2019,German Amateur Championship,2019 German Amateur Championship,Amateur,National Championship,0.0,Germany
3284,2019-2020,2019,Champion of Champions,2019 Champion of Champions,Professional,Invitational,440000.0,England
